TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG22024-D05,MG169812,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG19920-E01,MF833669,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KT622946,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD-2016,KR515274,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KR399269,95.5
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,KP044206,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. JSDIP988-10,JN301901,94.9
ArthCOI,ESV_097592,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,HQ107429,94.9
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,MT586711,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570420,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570419,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KU570415,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570413,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570411,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KT129773,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KM554564,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,JN278855,100
ArthCOI,ESV_097591,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JN278853,100
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG22024-D05,MG169812,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG19920-E01,MF833669,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KT622946,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD-2016,KR515274,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KR399269,98.1
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,KP044206,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. JSDIP988-10,JN301901,97.5
ArthCOI,ESV_097590,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,HQ107429,97.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,MW501569,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis tanana,MT586716,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis nevadensis,MT586713,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,MT586711,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KU875656,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570420,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570419,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KU570415,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570413,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570411,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KT129773,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KM554564,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,JN278855,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JN278853,95.5
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846673,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846671,94.9
ArthCOI,ESV_097588,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846654,94.9
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,MW501569,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis tanana,MT586716,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis nevadensis,MT586713,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,MT586711,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KU875656,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570420,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KU570419,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KU570415,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570413,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ivallda,KU570411,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis bore,KT129773,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis chryxus,KM554564,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis alberta,JN278855,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JN278853,98.7
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846673,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846671,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JF846654,98.1
ArthCOI,ESV_097587,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Oeneis,Oeneis ammon,FJ663859,98.1
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa vallus,MF921727,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,KX281199,99.4
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa unica,KJ388743,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa macleani,KJ388438,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ960036,99.4
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,HQ583263,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,HM428539,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,HM428449,98.7
ArthCOI,ESV_097586,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa apopsis,GU679247,98.7
ArthCOI,ESV_097585,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda maculiventris,KU873946,93.6
ArthCOI,ESV_097585,Eukaryota,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,Acantholyda sp. BOLD-2016,KR884716,93.6
ArthCOI,ESV_097582,Eukaryota,Arthropoda,Insecta,Diptera,Milichiidae,,,KR697294,100
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG22024-D05,MG169812,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG19920-E01,MF833669,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KT622946,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD-2016,KR515274,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KR399269,98.1
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,KP044206,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. JSDIP988-10,JN301901,97.5
ArthCOI,ESV_097581,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,HQ107429,97.5
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG22024-D05,MG169812,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BIOUG19920-E01,MF833669,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Carcelia,Carcelia tibialis,KX844513,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KT622946,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina sp. BOLD-2016,KR689624,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina sp. BOLD-2016,KR679773,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina sp. BOLD-2016,KR679224,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD-2016,KR515274,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. BOLD:AAF6259,KR399269,91.1
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,KP044206,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha sp. JSDIP988-10,JN301901,90.4
ArthCOI,ESV_097580,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Lypha,Lypha fumipennis,HQ107429,90.4
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Omiodes,Omiodes sp. 7YB,OM414958,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,Colostygia sericeata,KX071035,94.9
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,Colostygia sericeata,KU497332,94.9
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,,,KT307107,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus whitmerellus,KM552413,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha sp. obliquusDHJ01,JQ565161,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Pero,Pero occidentalis,JF847187,94.9
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Pero,Pero occidentalis,HQ583782,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Parotis,Parotis sp. AAC8820,HM900670,94.3
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia culmella,HM871098,94.9
ArthCOI,ESV_097579,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia culmella,GU706438,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bucculatricidae,,,OM604305,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,Colostygia sericeata,KX071035,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,Colostygia sericeata,KU497332,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Elachista,Elachista occidentalis,KP253155,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Elachista,Elachista merista,KM373590,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Castniidae,Synemon,Synemon jcaria,KF393781,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Tricypha,Tricypha sp. JAT01,JX571743,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Antiblemma,Antiblemma sp. concinnulaDHJ02,JQ568833,94.9
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Pexicopia,Pexicopia pheletes,JN264922,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Elachista,Elachista occidentalis,HM872266,94.9
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bucculatricidae,Bucculatrix,Bucculatrix sp. UDLEP267-09,HM386032,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bucculatricidae,Bucculatrix,Bucculatrix sp. UDLEP260-09,HM386025,94.3
ArthCOI,ESV_097578,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,GU664530,94.9
ArthCOI,ESV_097577,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia radicana,KM545041,100
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Stiria,Stiria sisaya,OL981369,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,NC_039422,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,MT711515,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura murinana,MT711510,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,MT711509,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711307,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711306,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,MT711305,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Maruca,Maruca fuscalis,MH415901,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C07,MG513698,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG05875-G06,MG511546,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG10666-F08,MG509026,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B04,MG470578,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C09,MG470552,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E02,MG470430,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14058-A06,MG470305,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D09,MG470257,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A02,MG469984,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A12,MG469846,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C08,MG469467,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C11,MG469383,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F03,MG469299,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E04,MG469122,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19533-B01,MG468999,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B02,MG468759,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20096-E03,MG468729,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F09,MG468612,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F02,MG468603,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C04,MG468100,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B03,MG467651,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG21526-D02,MG467167,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C03,MG467092,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C01,MG466791,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F04,MG466730,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E08,MG466646,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C10,MG466643,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E05,MG466570,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A02,MG466495,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D11,MG466383,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-E03,MG466303,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E03,MG465728,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E06,MG465486,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E10,MG465424,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A11,MG465347,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-B01,MG465305,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A12,MG465022,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F07,MG464985,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F08,MG464911,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG18066-D06,MG464874,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F01,MG464829,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19896-F07,MG464691,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F06,MG464561,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C02,MG464368,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F01,MG464189,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E07,MG464042,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A03,MG463957,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19851-B04,MG463879,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D10,MG463727,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E11,MG463498,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E01,MG463383,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-B10,MG463360,96.2
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG22066-H09,MG361823,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BARS_2015_26_550,MG360279,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura parallela,KY020385,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura orae,KU874605,95.5
ArthCOI,ESV_097576,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group sp. BOLD-2016,KT130304,96.2
